"cell_line","reported_sex","XIST_expression_level","XIST_expression","XIST_log_expression","SRY_expression_level","SRY_expression","SRY_log_expression","RPS4Y1_expression_level","RPS4Y1_expression","RPS4Y1_log_expression","ZFY_expression_level","ZFY_expression","ZFY_log_expression","TGIF2LY_expression_level","TGIF2LY_expression","TGIF2LY_log_expression","PCDH11Y_expression_level","PCDH11Y_expression","PCDH11Y_log_expression","TBL1Y_expression_level","TBL1Y_expression","TBL1Y_log_expression","USP9Y_expression_level","USP9Y_expression","USP9Y_log_expression","DDX3Y_expression_level","DDX3Y_expression","DDX3Y_log_expression","UTY_expression_level","UTY_expression","UTY_log_expression","TMSB4Y_expression_level","TMSB4Y_expression","TMSB4Y_log_expression","NLGN4Y_expression_level","NLGN4Y_expression","NLGN4Y_log_expression","KDM5D_expression_level","KDM5D_expression","KDM5D_log_expression","EIF1AY_expression_level","EIF1AY_expression","EIF1AY_log_expression","RPS4Y2_expression_level","RPS4Y2_expression","RPS4Y2_log_expression"
"MDAMB453_BREAST","female","low_expression",8865,9.08986621850831,"low_expression",0,NA,"low_expression",30,3.40119738166216,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",5,1.6094379124341,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",2,0.693147180559945,"low_expression",9,2.19722457733622,"low_expression",3,1.09861228866811,"low_expression",0,NA
"MDAMB468_BREAST","female","low_expression",134,4.89783979995091,"low_expression",0,NA,"low_expression",93,4.53259949315326,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",40,3.68887945411394,"low_expression",7,1.94591014905531,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",17,2.83321334405622,"low_expression",9,2.19722457733622,"low_expression",0,NA
"MDAPCA2B_PROSTATE","male","low_expression",37,3.61091791264422,"high_expression",7,1.94591014905531,"high_expression",32809,10.398458146978,"high_expression",1960,7.58069975222456,"low_expression",0,NA,"low_expression",1,0,"high_expression",172,5.14749447681345,"high_expression",24342,10.0999585324345,"high_expression",8452,9.04215837873595,"high_expression",1191,7.0825485693553,"high_expression",376,5.92958914338989,"low_expression",0,NA,"high_expression",8781,9.08034557536,"high_expression",5811,8.66750795207511,"low_expression",8,2.07944154167984
"MDST8_LARGE_INTESTINE",NA,"low_expression",40,3.68887945411394,"low_expression",0,NA,"low_expression",86,4.45434729625351,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",46,3.8286413964891,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",9,2.19722457733622,"low_expression",0,NA
"ME1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",21,3.04452243772342,"low_expression",0,NA,"high_expression",37874,10.5420201398229,"high_expression",1120,7.02108396428914,"low_expression",0,NA,"low_expression",0,NA,"intermediate_expression",6,1.79175946922805,"high_expression",1244,7.12608727329912,"high_expression",8090,8.99838401005254,"high_expression",2448,7.80302664363222,"high_expression",365,5.89989735358249,"low_expression",0,NA,"high_expression",8276,9.02111503886543,"high_expression",2686,7.89580837708318,"low_expression",6,1.79175946922805
"MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",29,3.36729582998647,"low_expression",0,NA,"high_expression",39301,10.5790052428262,"high_expression",2435,7.79770203551669,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",4761,8.46821300919452,"high_expression",14435,9.57741109209704,"high_expression",4225,8.34877453979127,"high_expression",414,6.02586597382531,"intermediate_expression",296,5.69035945432406,"high_expression",8062,8.99491694367711,"high_expression",9967,9.20703491496746,"low_expression",6,1.79175946922805
"MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",25,3.2188758248682,"intermediate_expression",3,1.09861228866811,"high_expression",200388,12.2080107661604,"high_expression",8222,9.01456876745782,"high_expression",181,5.19849703126583,"low_expression",32,3.46573590279973,"low_expression",1,0,"high_expression",3576,8.18200013629341,"high_expression",78570,11.2717452261699,"high_expression",9144,9.12085320547465,"high_expression",649,6.47543271670409,"low_expression",30,3.40119738166216,"high_expression",19854,9.89616077714967,"high_expression",8370,9.03240916348352,"high_expression",33,3.49650756146648
"MELHO_SKIN","female","low_expression",18139,9.80581959535797,"low_expression",1,0,"low_expression",26,3.25809653802148,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",2,0.693147180559945,"low_expression",0,NA
"MELJUSO_SKIN","female","low_expression",17248,9.75545147370872,"low_expression",0,NA,"low_expression",57,4.04305126783455,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",14,2.63905732961526,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",4,1.38629436111989,"low_expression",0,NA
"MESSA_SOFT_TISSUE","female","low_expression",31350,10.3529695460611,"low_expression",0,NA,"low_expression",38,3.63758615972639,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",13,2.56494935746154,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",0,NA,"low_expression",13,2.56494935746154,"low_expression",0,NA,"low_expression",0,NA
"MEWO_SKIN","male","low_expression",24,3.17805383034795,"low_expression",1,0,"high_expression",46210,10.7409515038643,"high_expression",2789,7.93343838762749,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",3072,8.03008409426756,"high_expression",13596,9.51753091081601,"high_expression",2472,7.81278281857758,"intermediate_expression",89,4.48863636973214,"intermediate_expression",566,6.33859407820318,"high_expression",7472,8.91891797990868,"high_expression",3867,8.2602342916073,"intermediate_expression",16,2.77258872223978
"MFE280_ENDOMETRIUM","female","low_expression",57744,10.9637747268826,"low_expression",0,NA,"low_expression",30,3.40119738166216,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",17,2.83321334405622,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",0,NA
"MFE296_ENDOMETRIUM","female","low_expression",63,4.14313472639153,"low_expression",0,NA,"low_expression",12,2.484906649788,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",24,3.17805383034795,"low_expression",0,NA,"low_expression",12,2.484906649788,"low_expression",17,2.83321334405622,"low_expression",2,0.693147180559945,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",8,2.07944154167984,"low_expression",0,NA
"MFE319_ENDOMETRIUM","female","low_expression",26,3.25809653802148,"low_expression",0,NA,"low_expression",18,2.89037175789616,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",16,2.77258872223978,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",1,0,"low_expression",4,1.38629436111989,"low_expression",2,0.693147180559945,"low_expression",0,NA
"MG63_BONE","male","low_expression",242,5.48893772615669,"high_expression",8,2.07944154167984,"high_expression",138190,11.8363848287975,"high_expression",4503,8.41249912030157,"low_expression",1,0,"low_expression",0,NA,"high_expression",47,3.85014760171006,"high_expression",4850,8.48673398393153,"high_expression",18795,9.84134615599828,"high_expression",1354,7.21081845347222,"low_expression",27,3.29583686600433,"high_expression",2106,7.65254569269392,"high_expression",3484,8.15593633797239,"high_expression",3344,8.11492297420459,"high_expression",32,3.46573590279973
"MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","female","low_expression",356969,12.7854042222575,"low_expression",0,NA,"low_expression",41,3.71357206670431,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",27,3.29583686600433,"low_expression",0,NA,"low_expression",9,2.19722457733622,"intermediate_expression",373,5.92157841964382,"low_expression",9,2.19722457733622,"low_expression",2,0.693147180559945,"low_expression",0,NA
"MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","female","low_expression",131029,11.7831739517295,"low_expression",0,NA,"low_expression",37,3.61091791264422,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",19,2.94443897916644,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA
"MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",54,3.98898404656427,"low_expression",0,NA,"high_expression",4905,8.49801037199946,"high_expression",275,5.61677109766657,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",690,6.5366915975913,"high_expression",3042,8.02027047281924,"high_expression",513,6.24027584517077,"intermediate_expression",80,4.38202663467388,"low_expression",1,0,"high_expression",983,6.89060912014717,"high_expression",662,6.49526555593701,"high_expression",93,4.53259949315326
"MHHES1_BONE","male","low_expression",46,3.8286413964891,"low_expression",0,NA,"low_expression",41,3.71357206670431,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",14,2.63905732961526,"low_expression",13,2.56494935746154,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",2,0.693147180559945,"low_expression",8,2.07944154167984,"low_expression",0,NA
"MHHNB11_AUTONOMIC_GANGLIA","male","low_expression",82,4.40671924726425,"low_expression",0,NA,"high_expression",74988,11.2250833797171,"high_expression",692,6.53958595561767,"low_expression",2,0.693147180559945,"low_expression",20,2.99573227355399,"intermediate_expression",6,1.79175946922805,"high_expression",5739,8.65504025810836,"high_expression",28419,10.2548132145436,"high_expression",4360,8.38022733634308,"high_expression",221,5.39816270151775,"high_expression",1448,7.27793857294566,"high_expression",10504,9.25951141598263,"high_expression",3785,8.23880116587155,"high_expression",39,3.66356164612965
"MIAPACA2_PANCREAS","male","low_expression",40,3.68887945411394,"low_expression",0,NA,"low_expression",39,3.66356164612965,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",23,3.13549421592915,"low_expression",2,0.693147180559945,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",6,1.79175946922805,"low_expression",0,NA
"MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",87,4.46590811865458,"low_expression",0,NA,"intermediate_expression",482,6.1779441140506,"high_expression",4808,8.47803647621504,"low_expression",0,NA,"low_expression",15,2.70805020110221,"low_expression",0,NA,"high_expression",8744,9.07612302985637,"high_expression",26814,10.1966794181615,"high_expression",4133,8.32675881451173,"high_expression",217,5.37989735354046,"low_expression",0,NA,"high_expression",13672,9.52310522479543,"high_expression",16195,9.69245783160543,"high_expression",98,4.58496747867057
"MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",53,3.97029191355212,"low_expression",0,NA,"high_expression",52668,10.8717633394762,"high_expression",3459,8.14873480893717,"low_expression",0,NA,"low_expression",0,NA,"high_expression",18,2.89037175789616,"high_expression",7730,8.95286414158147,"high_expression",34582,10.4510885944647,"high_expression",3443,8.14409846333852,"intermediate_expression",89,4.48863636973214,"high_expression",1893,7.54591815120932,"high_expression",10243,9.23434982443653,"high_expression",12586,9.44034036408688,"intermediate_expression",10,2.30258509299405
"MKN1_STOMACH","male","low_expression",87,4.46590811865458,"low_expression",0,NA,"low_expression",128,4.85203026391962,"low_expression",11,2.39789527279837,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",16,2.77258872223978,"low_expression",26,3.25809653802148,"low_expression",10,2.30258509299405,"low_expression",1,0,"low_expression",39,3.66356164612965,"low_expression",11,2.39789527279837,"low_expression",13,2.56494935746154,"low_expression",0,NA
"MKN45_STOMACH","female","low_expression",78350,11.2689412477842,"low_expression",0,NA,"low_expression",35,3.55534806148941,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",8,2.07944154167984,"low_expression",28,3.3322045101752,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",1,0,"low_expression",8,2.07944154167984,"low_expression",4,1.38629436111989,"low_expression",0,NA
"MKN74_STOMACH","male","low_expression",67,4.20469261939097,"low_expression",0,NA,"low_expression",30,3.40119738166216,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",17,2.83321334405622,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",9,2.19722457733622,"low_expression",9,2.19722457733622,"low_expression",0,NA
"MKN7_STOMACH","male","low_expression",39,3.66356164612965,"low_expression",0,NA,"low_expression",14,2.63905732961526,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",1,0,"low_expression",7,1.94591014905531,"low_expression",11,2.39789527279837,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",0,NA
"ML1_THYROID",NA,"low_expression",102164,11.5343346442077,"low_expression",0,NA,"low_expression",48,3.87120101090789,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",13,2.56494935746154,"low_expression",40,3.68887945411394,"low_expression",5,1.6094379124341,"low_expression",2,0.693147180559945,"low_expression",8,2.07944154167984,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",0,NA
"MM1S_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,"low_expression",68218,11.130463738627,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",13,2.56494935746154,"low_expression",13,2.56494935746154,"low_expression",1,0,"low_expression",13,2.56494935746154,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA
"MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",26,3.25809653802148,"low_expression",0,NA,"high_expression",42241,10.6511465923423,"high_expression",2213,7.70210434005105,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",16,2.77258872223978,"high_expression",17599,9.77559736123021,"high_expression",2052,7.62657020629066,"high_expression",253,5.53338948872752,"low_expression",0,NA,"high_expression",7591,8.93471861401677,"high_expression",5033,8.52377150677636,"low_expression",3,1.09861228866811
"MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","female","low_expression",54567,10.907184583408,"low_expression",0,NA,"low_expression",60,4.0943445622221,"low_expression",16,2.77258872223978,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",19,2.94443897916644,"low_expression",31,3.43398720448515,"low_expression",16,2.77258872223978,"low_expression",1,0,"low_expression",3,1.09861228866811,"low_expression",7,1.94591014905531,"low_expression",2,0.693147180559945,"low_expression",1,0
"MOLM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",49,3.89182029811063,"low_expression",0,NA,"high_expression",124085,11.7287220936214,"high_expression",2303,7.74196789982069,"low_expression",0,NA,"low_expression",1,0,"low_expression",4,1.38629436111989,"high_expression",13126,9.48235027503367,"high_expression",34205,10.4401271111951,"high_expression",6450,8.77183540978982,"high_expression",559,6.3261494731551,"low_expression",0,NA,"high_expression",24256,10.0964192884421,"high_expression",7549,8.92917038313962,"high_expression",53,3.97029191355212
